Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005892~nicotinic acetylcholine-gated receptor-channel complex	3	0.9230769230769231	0.04244335029317375	X67513, M83712, Y00762	266	16	12782	9.009868421052632	0.9999992761987007	0.26962298604190327	44.39519339825978
GOTERM_MF_FAT	GO:0005178~integrin binding	5	1.5384615384615385	0.04257295255937955	X78947, M86407, M20311, M92642, X14787	291	59	12983	3.7809423961791606	0.999999999995393	0.47094851887221756	47.40489098201732
GOTERM_BP_FAT	GO:0030534~adult behavior	6	1.8461538461538463	0.04271608105005888	L32961, M32215, J02958, L20469, M83712, M81778	302	86	13528	3.1252117665177885	1.0	0.290855710899803	53.567318972140484
KEGG_PATHWAY	hsa00830:Retinol metabolism	6	1.8461538461538463	0.042721608610959555	M17398, M84409, U03886, M84124, K03191, D00173	183	54	5085	3.087431693989071	0.9978797159072268	0.2767575684236976	40.29771014467052
UP_SEQ_FEATURE	DNA-binding region:Homeobox	8	2.4615384615384617	0.04298574140946813	D10216, Z21966, U14755, X03794, L20433, Z11933, X53468, U15212	324	190	19113	2.483820662768031	1.0	0.8428957428231172	51.35360317437036
SMART	SM00638:LPD_N	2	0.6153846153846154	0.04314387472120077	X75500, M17779	199	2	9079	45.62311557788944	0.9991380886224555	0.5860643544857042	41.28818590334296
SP_PIR_KEYWORDS	hereditary hemolytic anemia	3	0.9230769230769231	0.04377413748852298	M27819, M12996, M37884	324	20	19235	8.905092592592593	0.9999999998006197	0.22642558814579683	47.50212569543242
SP_PIR_KEYWORDS	erythrocyte	3	0.9230769230769231	0.04377413748852298	X51798, M60174, M37884	324	20	19235	8.905092592592593	0.9999999998006197	0.22642558814579683	47.50212569543242
GOTERM_BP_FAT	GO:0045760~positive regulation of action potential	2	0.6153846153846154	0.04400683487642164	M74290, U37529, M84426	302	2	13528	44.794701986754966	1.0	0.2975412168109034	54.65533165446772
GOTERM_BP_FAT	GO:0007179~transforming growth factor beta receptor signaling pathway	5	1.5384615384615385	0.044330893650755925	X06374, Z22533, U05291, X80915, L11695	302	60	13528	3.7328918322295808	1.0	0.29860041508132995	54.92468905672096
GOTERM_MF_FAT	GO:0046982~protein heterodimerization activity	10	3.076923076923077	0.044531451386767874	X06374, D14823, X55005, M62400, Y00796, D10570, M63239, M31222, M17779, X81438, L11695	291	208	12983	2.1449577055247158	0.9999999999986515	0.47835255618666706	48.971697073717635
GOTERM_BP_FAT	GO:0019218~regulation of steroid metabolic process	4	1.2307692307692308	0.04538475073313384	X04297, M63108, M17779, M10988	302	36	13528	4.977189109639441	1.0	0.3038123142115332	55.790258807017004
SP_PIR_KEYWORDS	Serine protease inhibitor	5	1.5384615384615385	0.04570635681555769	D29992, U19557, Y00705, M20786, M12849	324	80	19235	3.7104552469135803	0.9999999999273337	0.23301321777672046	49.008807792153
GOTERM_MF_FAT	GO:0016502~nucleotide receptor activity	4	1.2307692307692308	0.045813468361828084	D13626, D10923, Z49205, M97759	291	36	12983	4.957235586101565	0.9999999999993975	0.4802275698343673	49.97363157945792
GOTERM_MF_FAT	GO:0001614~purinergic nucleotide receptor activity	4	1.2307692307692308	0.045813468361828084	D13626, D10923, Z49205, M97759	291	36	12983	4.957235586101565	0.9999999999993975	0.4802275698343673	49.97363157945792
INTERPRO	IPR001320:Ionotropic glutamate receptor	3	0.9230769230769231	0.045964223420690176	U09002, M64752, U10301	321	18	16659	8.649532710280374	0.9999999999999999	0.794739008025478	51.28321854722362
INTERPRO	IPR015683:Glutamate receptor-related	3	0.9230769230769231	0.045964223420690176	U09002, M64752, U10301	321	18	16659	8.649532710280374	0.9999999999999999	0.794739008025478	51.28321854722362
INTERPRO	IPR019594:Glutamate receptor, L-glutamate/glycine-binding	3	0.9230769230769231	0.045964223420690176	U09002, M64752, U10301	321	18	16659	8.649532710280374	0.9999999999999999	0.794739008025478	51.28321854722362
INTERPRO	IPR001508:NMDA receptor	3	0.9230769230769231	0.045964223420690176	U09002, M64752, U10301	321	18	16659	8.649532710280374	0.9999999999999999	0.794739008025478	51.28321854722362
GOTERM_MF_FAT	GO:0022836~gated channel activity	13	4.0	0.046142954190976984	U09002, D28475, X67513, U24660, M83712, Y00762, U39196, M96936, M94173, M64752, M62400, U10301, D37933	291	310	12983	1.8709566566899456	0.9999999999995103	0.4749185092883865	50.22815546321545
GOTERM_BP_FAT	GO:0006968~cellular defense response	5	1.5384615384615385	0.0466443553197562	U20350, U28694, M97759, X16707, M15881	302	61	13528	3.671696884160243	1.0	0.3101168329689731	56.80425179584998
GOTERM_BP_FAT	GO:0040014~regulation of multicellular organism growth	5	1.5384615384615385	0.0466443553197562	M32215, X80915, L20469, Z11933, X05825	302	61	13528	3.671696884160243	1.0	0.3101168329689731	56.80425179584998
GOTERM_MF_FAT	GO:0008509~anion transmembrane transporter activity	8	2.4615384615384617	0.04689500461659427	D28475, U14528, M62400, U28249, M27819, L02785, L20852, M96936	291	147	12983	2.4280337564579098	0.9999999999996949	0.47291991151335966	50.804589757408266
GOTERM_BP_FAT	GO:0051249~regulation of lymphocyte activation	8	2.4615384615384617	0.047545238487885964	J04156, M74290, U37529, K01144, U02687, M84426, J02988, M31222, M13560, X04391	302	148	13528	2.4213352425272956	1.0	0.3143356408987409	57.515973668698564
GOTERM_BP_FAT	GO:0017144~drug metabolic process	3	0.9230769230769231	0.04822259022761792	M83772, K03191, D00173	302	16	13528	8.399006622516556	1.0	0.31726944089991016	58.043800274597565
GOTERM_BP_FAT	GO:0051412~response to corticosterone stimulus	3	0.9230769230769231	0.04822259022761792	L25615, X16707, X52479	302	16	13528	8.399006622516556	1.0	0.31726944089991016	58.043800274597565
GOTERM_BP_FAT	GO:0002026~regulation of the force of heart contraction	3	0.9230769230769231	0.04822259022761792	M24122, X04297, X52479	302	16	13528	8.399006622516556	1.0	0.31726944089991016	58.043800274597565
GOTERM_BP_FAT	GO:0014072~response to isoquinoline alkaloid	3	0.9230769230769231	0.04822259022761792	M74290, U37529, M84426, L20469	302	16	13528	8.399006622516556	1.0	0.31726944089991016	58.043800274597565
GOTERM_BP_FAT	GO:0045446~endothelial cell differentiation	3	0.9230769230769231	0.04822259022761792	J05459, L04947, X03794	302	16	13528	8.399006622516556	1.0	0.31726944089991016	58.043800274597565
GOTERM_BP_FAT	GO:0043278~response to morphine	3	0.9230769230769231	0.04822259022761792	M74290, U37529, M84426, L20469	302	16	13528	8.399006622516556	1.0	0.31726944089991016	58.043800274597565
GOTERM_BP_FAT	GO:0001934~positive regulation of protein amino acid phosphorylation	6	1.8461538461538463	0.04829939164576553	M11220, X02157, X13967, L11695, X52479, M10988	302	89	13528	3.0198675496688745	1.0	0.31686356734074494	58.103255878041395
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	6	1.8461538461538463	0.04829939164576553	M74290, X06374, U37529, L02320, M84426, M37884, M19714	302	89	13528	3.0198675496688745	1.0	0.31686356734074494	58.103255878041395
GOTERM_BP_FAT	GO:0009895~negative regulation of catabolic process	4	1.2307692307692308	0.04860364865232308	U09002, D10923, D11139, M10988	302	37	13528	4.842670485054591	1.0	0.31771267332973974	58.3380155710539
GOTERM_BP_FAT	GO:0006275~regulation of DNA replication	5	1.5384615384615385	0.04902381891560308	X06374, M11220, X02157, X66924, X04434	302	62	13528	3.612475966673788	1.0	0.31919086462461455	58.660173124431566
GOTERM_BP_FAT	GO:0050905~neuromuscular process	5	1.5384615384615385	0.04902381891560308	U09002, L20433, L20469, U08336, Y00762	302	62	13528	3.612475966673788	1.0	0.31919086462461455	58.660173124431566
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	5	1.5384615384615385	0.04928532549846738	J02988, X56841, M20429, M10988, U08137	183	39	5085	3.562421185372005	0.9991963298591261	0.2997487517569274	44.95842390548405
UP_SEQ_FEATURE	repeat:42; approximate	2	0.6153846153846154	0.04984908920017211	M21868, U04811	324	3	19113	39.32716049382716	1.0	0.8761600100449035	56.76998341458543
UP_SEQ_FEATURE	region of interest:Tropomyosin-binding	2	0.6153846153846154	0.04984908920017211	M64110, M77016	324	3	19113	39.32716049382716	1.0	0.8761600100449035	56.76998341458543
GOTERM_MF_FAT	GO:0016564~transcription repressor activity	13	4.0	0.05125524677588707	D10216, X55005, X83703, L16464, L20431, X66924, L49231, M24069, X90846, D14823, M73077, U18288, Z12020	291	316	12983	1.835432163208491	0.9999999999999806	0.49655906165889574	54.025848181480995
GOTERM_BP_FAT	GO:0031098~stress-activated protein kinase signaling pathway	5	1.5384615384615385	0.051469123319509535	M97639, M97759, L04791, X90846, M10988	302	63	13528	3.5551350783138864	1.0	0.33161525658409474	60.488930923659545
SP_PIR_KEYWORDS	electron transfer	4	1.2307692307692308	0.05155383205389172	M17398, M60174, K03191, D00173	324	50	19235	4.749382716049382	0.9999999999966168	0.2567822522323868	53.32693582633697
GOTERM_BP_FAT	GO:0010817~regulation of hormone levels	8	2.4615384615384617	0.051946172162075886	Y00406, L20431, U05315, M11433, M27138, M84124, L00073, K03191	302	151	13528	2.3732292443313887	1.0	0.3333218837435651	60.83668665962625
SP_PIR_KEYWORDS	citrullination	3	0.9230769230769231	0.052072659151671655	L09190, M10938, M16707	324	22	19235	8.09553872053872	0.9999999999974252	0.25658631177009505	53.69315275462328
SP_PIR_KEYWORDS	methylation	9	2.769230769230769	0.05228519708409702	U31382, U05569, D14823, M55543, M35543, M24122, D10570, M10938, M62843, M16707	324	242	19235	2.2078741965105597	0.9999999999976977	0.2550766509876068	53.84240031766944
UP_SEQ_FEATURE	domain:Ig-like C2-type 7	3	0.9230769230769231	0.05266589193165654	L04947, U01134, M85289	324	22	19113	8.044191919191919	1.0	0.8829369166216118	58.82456094868181
SP_PIR_KEYWORDS	heme	6	1.8461538461538463	0.05344860382765014	Y00406, M17398, U32989, M60174, K03191, D00173	324	121	19235	2.9438322620140798	0.9999999999987528	0.2576508468351979	54.651463195701155
GOTERM_BP_FAT	GO:0008306~associative learning	3	0.9230769230769231	0.05386774612244284	M74290, U37529, L20431, M84426	302	17	13528	7.904947409427348	1.0	0.342657213965434	62.208445849894844
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	16	4.923076923076923	0.053938427711165415	U24153, U27831, U11814, M34187, X63454, U08137, X14445, X06374, M94173, U12779, L08895, M35543, X04571, M63889, M35718, L11695, X52479, M10988	183	267	5085	1.6651317001289372	0.9995976206001786	0.31084646603304034	48.058054162156694
GOTERM_BP_FAT	GO:0030308~negative regulation of cell growth	6	1.8461538461538463	0.054294365942265735	J04156, U31382, Z22533, L49231, U04811, L26081	302	92	13528	2.921393607831846	1.0	0.3440332004994133	62.50678834873684
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	6	1.8461538461538463	0.054294365942265735	M74290, X06374, U37529, L02320, M84426, M37884, M19714	302	92	13528	2.921393607831846	1.0	0.3440332004994133	62.50678834873684
GOTERM_MF_FAT	GO:0043565~sequence-specific DNA binding	21	6.461538461538462	0.05439181225264357	X74142, D10216, X55005, L16464, U14755, L20433, X52056, Z11933, X53468, M83667, U15212, X16707, M31222, M77810, L08895, M29038, Z21966, X03794, U18288, M16801, X51730	291	607	12983	1.5435214592639142	0.9999999999999973	0.5102995321449527	56.22026354408944
GOTERM_MF_FAT	GO:0000166~nucleotide binding	62	19.076923076923077	0.0545811690341921	M55542, M55543, M97639, X60702, U21663, D90150, M34187, L06139, X90846, X66357, U12779, M55153, U02687, L05500, X16416, L11005, U18288, M63889, X04434, D50487, X02874, Z49205, H24956, U24153, L10386, Z29093, X83107, X78711, U01134, D14823, X76060, J02958, M87284, X04297, U12431, M62843, L04791, M12996, X63105, X59727, M96936, L13616, D10923, L04947, M35543, M26393, M35718, Z33998, J03358, D28475, U11814, D29767, X15573, M94173, U02082, M74525, M83772, Z22533, L06133, D10570, U33054, X77278, M16451, L11695, X52479	291	2245	12983	1.2321324975700103	0.9999999999999977	0.5042039016459454	56.34956470030367
GOTERM_BP_FAT	GO:0051604~protein maturation	7	2.1538461538461537	0.05498245502872113	L43964, X55330, X04366, M10938, J03507, U13022, L00073	302	122	13528	2.5701878189121703	1.0	0.3467608883094426	62.98330492785402
GOTERM_MF_FAT	GO:0043168~anion binding	6	1.8461538461538463	0.055006687568238184	D14823, D28475, M62400, D10570, U28249, L02785, M96936	291	92	12983	2.9096817570596145	0.9999999999999982	0.4998187950879712	56.63882966485178
UP_SEQ_FEATURE	repeat:1	9	2.769230769230769	0.05501572338919644	M64110, M33875, M21868, X54162, M59465, U04811, M76180, M12849, Y00067	324	243	19113	2.1848422496570645	1.0	0.8868914730547084	60.46800768651529
GOTERM_BP_FAT	GO:0006936~muscle contraction	8	2.4615384615384617	0.055018136116513364	M74290, M64110, L43964, X77777, M24122, M84426, M19714, Y00762, D25235	302	153	13528	2.342206639830325	1.0	0.34608183336509124	63.00785841359953
PIR_SUPERFAMILY	PIRSF005503:G protein-coupled receptor, peptide hormone receptor type	3	0.9230769230769231	0.055036595406567704	X77777, X72304, U17473	239	12	7396	7.7364016736401675	0.9999999214887105	0.99971980133933	52.86516718256548
INTERPRO	IPR006202:Neurotransmitter-gated ion-channel ligand-binding	4	1.2307692307692308	0.055137503829451914	M62400, X67513, M83712, Y00762	321	45	16659	4.613084112149533	1.0	0.8394398704997337	57.97103579668641
INTERPRO	IPR006029:Neurotransmitter-gated ion-channel transmembrane region	4	1.2307692307692308	0.055137503829451914	M62400, X67513, M83712, Y00762	321	45	16659	4.613084112149533	1.0	0.8394398704997337	57.97103579668641
UP_SEQ_FEATURE	domain:Ig-like C2-type 3	6	1.8461538461538463	0.05622140340730833	L04947, D90312, X16354, M34187, U11814, M63889, M35718, U01134, M85289	324	122	19113	2.9011839708561022	1.0	0.885441912555575	61.28713991284081
SP_PIR_KEYWORDS	prenylated cysteine	3	0.9230769230769231	0.05641513795812314	U31382, M35543, X73874	324	23	19235	7.743558776167471	0.9999999999997395	0.2677068662518651	56.65513577744792
INTERPRO	IPR001990:Chromogranin/secretogranin	2	0.6153846153846154	0.05652998560261742	U03749, Y00064	321	3	16659	34.598130841121495	1.0	0.8349627289976013	58.907787175245254
GOTERM_CC_FAT	GO:0030136~clathrin-coated vesicle	7	2.1538461538461537	0.056795624698349985	X06389, X71490, L06133, M81882, U17077, M17779, X81438	266	132	12782	2.5482456140350873	0.999999994733853	0.33925717467546024	54.6728360678012
UP_SEQ_FEATURE	domain:EGF-like 8; calcium-binding	3	0.9230769230769231	0.057053978762182524	X53741, X04571, X82494	324	23	19113	7.694444444444444	1.0	0.8823767315171129	61.843454466933665
SMART	SM00079:PBPe	3	0.9230769230769231	0.05759520766181534	U09002, M64752, U10301	199	18	9079	7.6038525963149075	0.9999244911685634	0.6516628855504119	51.14368089389533
UP_SEQ_FEATURE	repeat:2	9	2.769230769230769	0.05769649392821887	M64110, M33875, M21868, X54162, M59465, U04811, M76180, M12849, Y00067	324	246	19113	2.1581978319783195	1.0	0.8785345290085993	62.267632124460135
INTERPRO	IPR006201:Neurotransmitter-gated ion-channel	4	1.2307692307692308	0.05817720936578534	M62400, X67513, M83712, Y00762	321	46	16659	4.51279967492889	1.0	0.8320875211291882	59.99070851608127
INTERPRO	IPR018000:Neurotransmitter-gated ion-channel, conserved site	4	1.2307692307692308	0.05817720936578534	M62400, X67513, M83712, Y00762	321	46	16659	4.51279967492889	1.0	0.8320875211291882	59.99070851608127
GOTERM_BP_FAT	GO:0006811~ion transport	25	7.6923076923076925	0.05839569493022176	U09002, U18920, L20852, M96936, X83857, U14528, M62400, X83858, L43964, D28475, L20431, U28249, X67513, L02785, M27819, U24660, M83712, Y00762, U39196, M94173, M64752, X71490, L06133, X04297, U10301, M81181	302	768	13528	1.45816087196468	1.0	0.3625322319317993	65.26379795792528
SMART	SM00179:EGF_CA	6	1.8461538461538463	0.05842650912449003	L38969, Y00406, X53741, X04571, X82494, M15881	199	96	9079	2.85144472361809	0.9999344344579278	0.618347979765941	51.661531342691404
GOTERM_BP_FAT	GO:0010551~regulation of specific transcription from RNA polymerase II promoter	6	1.8461538461538463	0.058520149384952175	X55005, L08895, M29038, U18288, M31222, M77810	302	94	13528	2.859236297026913	1.0	0.3622748931917591	65.34439181036792
GOTERM_BP_FAT	GO:0032846~positive regulation of homeostatic process	4	1.2307692307692308	0.05890689970317836	L25615, M74290, U37529, M84426, M63108	302	40	13528	4.479470198675497	1.0	0.3633399553851795	65.59371841274115
GOTERM_BP_FAT	GO:0033273~response to vitamin	5	1.5384615384615385	0.059197760402997665	X06374, X63597, M21868, M24439, K03191	302	66	13528	3.3935380292996187	1.0	0.3639170050188497	65.7801122063414
GOTERM_BP_FAT	GO:0018107~peptidyl-threonine phosphorylation	3	0.9230769230769231	0.0597329883057794	U01828, L11695, X52479	302	18	13528	7.465783664459161	1.0	0.36570992079460163	66.12061915444957
GOTERM_BP_FAT	GO:0002062~chondrocyte differentiation	3	0.9230769230769231	0.0597329883057794	J04177, X52479, M85289	302	18	13528	7.465783664459161	1.0	0.36570992079460163	66.12061915444957
GOTERM_BP_FAT	GO:0002285~lymphocyte activation during immune response	3	0.9230769230769231	0.0597329883057794	L43964, L06133, Y00796	302	18	13528	7.465783664459161	1.0	0.36570992079460163	66.12061915444957
GOTERM_MF_FAT	GO:0004970~ionotropic glutamate receptor activity	3	0.9230769230769231	0.06014097711083757	U09002, M64752, U10301	291	18	12983	7.4358533791523485	0.9999999999999999	0.5249354965283599	59.99109462325593
GOTERM_CC_FAT	GO:0043025~cell soma	8	2.4615384615384617	0.060723931894917434	U01828, M64110, U37529, L43964, L06133, U10301, U33054, M83712	266	168	12782	2.288220551378446	0.9999999986491666	0.35242600536557833	57.161859685682245
SP_PIR_KEYWORDS	skeletal muscle	3	0.9230769230769231	0.06087914872028391	M86407, L08895, M19714	324	24	19235	7.42091049382716	0.9999999999999756	0.28354040402162617	59.515516316295724
SP_PIR_KEYWORDS	intestine	3	0.9230769230769231	0.06087914872028391	X77777, X68314, M17779	324	24	19235	7.42091049382716	0.9999999999999756	0.28354040402162617	59.515516316295724
SP_PIR_KEYWORDS	biomineralization	3	0.9230769230769231	0.06087914872028391	M86933, M18372, M24439	324	24	19235	7.42091049382716	0.9999999999999756	0.28354040402162617	59.515516316295724
KEGG_PATHWAY	hsa00980:Metabolism of xenobiotics by cytochrome P450	6	1.8461538461538463	0.06230780943395471	J05459, M17398, M84409, M84124, K03191, D00173	183	60	5085	2.778688524590164	0.9998850518018227	0.33788730220230156	53.23426190921563
GOTERM_BP_FAT	GO:0009894~regulation of catabolic process	6	1.8461538461538463	0.06292900422402842	U09002, D10923, D11139, Z12020, U18247, M10988	302	96	13528	2.7996688741721854	1.0	0.3805670898479879	68.08831265852825
PIR_SUPERFAMILY	PIRSF501024:chemokine receptor CCR1/3/1L	2	0.6153846153846154	0.06332780067461408	U28694, D10925	239	2	7396	30.945606694560663	0.9999999938507068	0.9981679313923917	58.07352874481217
GOTERM_BP_FAT	GO:0010558~negative regulation of macromolecule biosynthetic process	19	5.846153846153846	0.06347552280054797	X55005, L16464, L49231, X66924, M24069, M20311, L25441, X52056, U38896, U15306, X90846, L08895, L20469, M73077, U18288, Z12020, D13969, X52479, M10988	302	547	13528	1.5559402883881983	1.0	0.3823176690970682	68.41380272731114
GOTERM_CC_FAT	GO:0034702~ion channel complex	9	2.769230769230769	0.0643293852645023	M94173, M62400, U28249, X67513, U24660, M83712, Y00762, U39196, M96936	266	205	12782	2.1096277278562257	0.9999999996144374	0.3633848397122462	59.33431562657998
KEGG_PATHWAY	hsa04144:Endocytosis	12	3.6923076923076925	0.06450070796177401	H24956, X56841, U11814, U01134, L04947, M35543, J02958, U33054, X04571, M35718, Z12020, L11695, X04434	183	184	5085	1.8121881682109764	0.9999173717970726	0.3355170536493579	54.51008095900145
GOTERM_BP_FAT	GO:0001508~regulation of action potential	5	1.5384615384615385	0.06467434192724049	M74290, U09002, U37529, M84426, Z11933, Y00762	302	68	13528	3.2937280872613948	1.0	0.3871913868879544	69.11684988365747
SMART	SM00013:LRRNT	6	1.8461538461538463	0.06496532429070866	Z24680, M63623, U05291, Z29083, M63108, M86826	199	99	9079	2.7650373077508754	0.9999785001854783	0.6235772327843394	55.562645747860984
UP_SEQ_FEATURE	repeat:LRR 4	9	2.769230769230769	0.06510601372132757	Z24680, M63623, D13637, M32215, U05291, Z29083, M63108, U18288, M86826	324	252	19113	2.1068121693121693	1.0	0.9024050319958367	66.84984110386821
SP_PIR_KEYWORDS	sh3 domain	8	2.4615384615384617	0.06522760359596579	Z33998, U02082, M34667, X16416, X77278, D29767, X90846, X81438	324	210	19235	2.261610817166373	0.9999999999999976	0.29833667595313496	62.13209832607107
GOTERM_BP_FAT	GO:0050877~neurological system process	36	11.076923076923077	0.06526711779726657	U09002, M13299, J04177, Z33905, M81778, L13616, U05569, M33875, U37529, M62400, L05500, U08336, D37933, M63239, X81438, J00123, M74290, L32961, L43964, L20431, X64728, L20433, M81882, M84426, X67513, Z11933, L37362, U12569, X16707, Y00762, M83712, M94173, X77777, M64752, L20469, L04791, X52479	302	1210	13528	1.332734935143123	1.0	0.38911858793415033	69.45900507505671
GOTERM_BP_FAT	GO:0060544~regulation of necroptosis	2	0.6153846153846154	0.06528096933615646	M10988, U08137	302	3	13528	29.863134657836643	1.0	0.3882770618870307	69.4669573892884
GOTERM_BP_FAT	GO:0060545~positive regulation of necroptosis	2	0.6153846153846154	0.06528096933615646	M10988, U08137	302	3	13528	29.863134657836643	1.0	0.3882770618870307	69.4669573892884
GOTERM_BP_FAT	GO:0060555~induction of necroptosis by extracellular signals	2	0.6153846153846154	0.06528096933615646	M10988, U08137	302	3	13528	29.863134657836643	1.0	0.3882770618870307	69.4669573892884
GOTERM_BP_FAT	GO:0060553~induction of necroptosis	2	0.6153846153846154	0.06528096933615646	M10988, U08137	302	3	13528	29.863134657836643	1.0	0.3882770618870307	69.4669573892884
GOTERM_BP_FAT	GO:0032224~positive regulation of synaptic transmission, cholinergic	2	0.6153846153846154	0.06528096933615646	M74290, U37529, M84426	302	3	13528	29.863134657836643	1.0	0.3882770618870307	69.4669573892884
OMIM_DISEASE	Pfeiffer syndrome	2	0.6153846153846154	0.06537119495393759	M34187, U11814, M63889, M35718	123	2	3671	29.845528455284555	0.9999999992607704	0.9999999992607704	59.6822246396331
OMIM_DISEASE	Antley-Bixler syndrome	2	0.6153846153846154	0.06537119495393759	M34187, U11814, M63889, M35718	123	2	3671	29.845528455284555	0.9999999992607704	0.9999999992607704	59.6822246396331
OMIM_DISEASE	Jackson-Weiss syndrome	2	0.6153846153846154	0.06537119495393759	M34187, U11814, M63889, M35718	123	2	3671	29.845528455284555	0.9999999992607704	0.9999999992607704	59.6822246396331
SP_PIR_KEYWORDS	dna-binding	41	12.615384615384615	0.0653951464761312	H28929, D10216, L16464, L49231, M24069, U38864, M29474, X53468, U15212, M77810, U15306, M16707, L08895, M29038, U08336, X51730, X74142, X55005, M59465, U14755, L20433, X52056, Z11933, M83667, U38896, U20648, X69438, X16707, X69115, D38044, M31222, M87503, D14823, X86096, Z21966, X03794, D10570, M73077, L04791, D13969, M16801	324	1868	19235	1.3030292515927777	0.9999999999999978	0.29639817344859376	62.22969224886808
SP_PIR_KEYWORDS	thyroid gland	2	0.6153846153846154	0.06550117372988545	Y00406, M32215	324	4	19235	29.683641975308642	0.9999999999999979	0.2942556065803603	62.29133226906026
SP_PIR_KEYWORDS	erythrocyte maturation	2	0.6153846153846154	0.06550117372988545	X02157, D11139	324	4	19235	29.683641975308642	0.9999999999999979	0.2942556065803603	62.29133226906026
SP_PIR_KEYWORDS	oncogene	2	0.6153846153846154	0.06550117372988545	H24956, Z12020	324	4	19235	29.683641975308642	0.9999999999999979	0.2942556065803603	62.29133226906026
GOTERM_BP_FAT	GO:0035176~social behavior	3	0.9230769230769231	0.06580580086654572	L25615, L20431, L20469	302	19	13528	7.072847682119206	1.0	0.38986587270436246	69.76683399215548
GOTERM_BP_FAT	GO:0051492~regulation of stress fiber formation	3	0.9230769230769231	0.06580580086654572	M74290, U37529, M84426, M19714	302	19	13528	7.072847682119206	1.0	0.38986587270436246	69.76683399215548
GOTERM_BP_FAT	GO:0009072~aromatic amino acid family metabolic process	3	0.9230769230769231	0.06580580086654572	U32989, L06133, M63239	302	19	13528	7.072847682119206	1.0	0.38986587270436246	69.76683399215548
GOTERM_BP_FAT	GO:0060048~cardiac muscle contraction	3	0.9230769230769231	0.06580580086654572	L43964, M24122, M19714	302	19	13528	7.072847682119206	1.0	0.38986587270436246	69.76683399215548
INTERPRO	IPR002286:P2 purinoceptor	3	0.9230769230769231	0.06602627073288726	D13626, D10923, Z49205	321	22	16659	7.0768903993203045	1.0	0.8588783635258432	64.79431340910024
GOTERM_MF_FAT	GO:0016755~transferase activity, transferring amino-acyl groups	3	0.9230769230769231	0.06625184040957753	M55153, M64099, L10386	291	19	12983	7.044492674986435	1.0	0.5535612652512314	63.66576279358307
GOTERM_BP_FAT	GO:0048511~rhythmic process	7	2.1538461538461537	0.06626361184203672	U09002, L04947, M76180, L20469, M63108, X15215, X51730	302	128	13528	2.449710264900662	1.0	0.39112628307413044	70.02614627942069
GOTERM_BP_FAT	GO:0022404~molting cycle process	4	1.2307692307692308	0.06629842392654384	X06374, L43964, L06133, L10386	302	42	13528	4.266162093976663	1.0	0.39038786116257596	70.04577840557403
GOTERM_BP_FAT	GO:0022405~hair cycle process	4	1.2307692307692308	0.06629842392654384	X06374, L43964, L06133, L10386	302	42	13528	4.266162093976663	1.0	0.39038786116257596	70.04577840557403
GOTERM_BP_FAT	GO:0033189~response to vitamin A	4	1.2307692307692308	0.06629842392654384	X06374, X63597, M21868, K03191	302	42	13528	4.266162093976663	1.0	0.39038786116257596	70.04577840557403
GOTERM_BP_FAT	GO:0001942~hair follicle development	4	1.2307692307692308	0.06629842392654384	X06374, L43964, L06133, L10386	302	42	13528	4.266162093976663	1.0	0.39038786116257596	70.04577840557403
UP_SEQ_FEATURE	repeat:LRR 6	8	2.4615384615384617	0.06631165624242516	Z24680, M63623, D13637, M32215, U05291, Z29083, M63108, M86826	324	210	19113	2.2472663139329803	1.0	0.9009612205813876	67.54405584119613
GOTERM_BP_FAT	GO:0007631~feeding behavior	5	1.5384615384615385	0.06750871916638748	M74290, M84426, L20433, U08336, L00073, M81778	302	69	13528	3.2459928975909396	1.0	0.39515907617091817	70.72082826248342
GOTERM_BP_FAT	GO:0002526~acute inflammatory response	6	1.8461538461538463	0.06752032479124792	M74290, X83857, M84426, M81349, M10938, J03507, M20786, X83858	302	98	13528	2.742532774699284	1.0	0.39431007383720007	70.7272313718819
SP_PIR_KEYWORDS	chloride channel	4	1.2307692307692308	0.06783923660099184	D28475, M62400, U28249, M96936	324	56	19235	4.2405202821869485	0.9999999999999994	0.3007181929964158	63.62702805909935
GOTERM_BP_FAT	GO:0010038~response to metal ion	7	2.1538461538461537	0.06826597312252367	L32961, L20431, L06133, U10301, K03191, M17779, X14787	302	129	13528	2.430720262847169	1.0	0.3968709720502839	71.13586705142359
INTERPRO	IPR000276:7TM GPCR, rhodopsin-like	21	6.461538461538462	0.06873723275321719	U20350, M74290, L25615, D13626, Z49205, M13299, U28694, M32215, D90312, M84426, L37362, X16354, U12569, M63108, M81778, D25235, X83857, D10923, L20469, M97759, M13150, U18549, X83858, D10925	321	727	16659	1.4990937021943975	1.0	0.8603411880858078	66.32413659766534
GOTERM_BP_FAT	GO:0045792~negative regulation of cell size	6	1.8461538461538463	0.06988412496203716	J04156, U31382, Z22533, L49231, U04811, L26081	302	99	13528	2.714830423439695	1.0	0.403410353119919	72.00422793768544
